measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,1992,229.24939260290998,261.71663273808997,201.38833744514002
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,1993,35517.95168544292,40694.60085535192,31267.9112168688
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,1993,0.000372451181387,0.0004306060685844,0.0003213580567835
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,1993,220.86593872331002,253.05657540413998,194.4373544959
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,1994,35431.41164740229,40503.16051625238,31165.728480746708
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,1994,0.0003641388144669,0.0004194899747329,0.0003150651401795
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,1994,215.08866368430998,245.87704145483997,189.19355961261002
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,1995,35190.24066368014,40369.42666710532,30906.779516696075
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,1995,0.0003543859119704,0.0004084891984145,0.0003059432475778
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,1995,208.50902693047001,239.19671230855002,183.12868571064
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,1996,35638.40700056327,40593.010921735695,31371.21011603996
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,1996,0.0003516363563189,0.0004053588224649,0.0003056591847511
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,1996,206.04977459167998,234.69569642349,181.37821853193
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,1997,43082.396642949774,49129.5972002075,37774.0048184014
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,1997,0.0004166086110003,0.0004785595118127,0.0003596803498719
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,1997,243.00171707074998,277.11031439562,213.06029252698002
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,1998,37086.61733967684,42303.06906446937,32613.5287496828
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,1998,0.0003515480907653,0.0004029596040135,0.0003054523746758
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,1998,204.00051773477,232.69439517442999,179.39562104456
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,1999,37121.99410879945,42132.61998516788,32376.02521636263
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,1999,0.0003449562272614,0.0003938606871624,0.0002983346950937
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,1999,199.04286338259,225.90912813249,173.5956518156
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2000,37906.23564154266,42964.34009780406,32876.92482729243
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2000,0.000346727250421,0.0003965439209017,0.0002966943258278
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2000,198.03397267332,224.45908460325,171.75928769079
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2001,36495.69713255946,41334.475275554745,31856.67716000921
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2001,0.0003281320009436,0.000375746701399,0.000283763311207
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2001,185.68584348056999,210.30498139246998,162.08305180358
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2002,35604.307692140035,40313.229508044766,31434.05664005244
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2002,0.0003158779174793,0.0003610756538375,0.0002754673418872
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2002,176.34322508448,199.66586533541002,155.68854682768
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2003,34834.692599052345,39346.16836188102,30967.376983836777
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2003,0.0003052544784766,0.000348131791358,0.0002671063266592
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2003,167.87613084893002,189.61793589942,149.2386768106
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2004,34493.065595192864,38986.38964587261,30702.630502372624
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2004,0.0002975327687718,0.0003382630675657,0.0002607222444773
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2004,161.66816320896,182.72826423046,143.90248571277002
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2005,34874.5365427399,39206.95187025759,31088.644115793213
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2005,0.000295183538028,0.0003358246801003,0.0002590305785666
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2005,158.90066735637,178.64067697525,141.65080849605
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2006,35917.61542414697,40377.03645617492,32078.432441022374
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2006,0.0002971423808867,0.0003370427759894,0.0002614518035826
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2006,159.03394435401,178.77911139486,142.03503154499
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2007,37007.92132714766,41504.399006275286,33117.87164706235
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2007,0.000298646516069,0.0003372467040695,0.0002635402247542
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2007,159.18949341929002,178.53108241543,142.45645314733
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2008,36131.42396249218,40569.974102507695,32334.235591528217
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2008,0.0002833067310723,0.0003197112637249,0.0002511893699535
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2008,150.95429600855002,169.49821535089,135.08993655386
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2009,36038.18576538465,40353.822030561416,32122.310199425985
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2009,0.0002744118321179,0.0003102721145378,0.000243135681395
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2009,146.22223472366,163.73260505852,130.333863431
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2010,35681.57123535104,39957.354068638015,31837.29684793782
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2010,0.0002641991261628,0.0002983342121487,0.0002343223041962
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2010,140.60107060433,157.44953392078,125.45294018703999
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2011,35786.83403965262,39942.8663961198,32070.94213197444
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2011,0.0002593776426096,0.0002927091968559,0.0002303211505083
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2011,136.96408848656998,152.87013881764,122.74255250253
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2012,34400.17562937894,38365.27026535766,30958.855521434423
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2012,0.0002458339498022,0.000276856214952,0.0002181618702194
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2012,127.88817041882001,142.62904569795,115.09451095696
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2013,33325.41286935569,37096.3464464703,30012.469877999247
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2013,0.0002361367975166,0.0002648256356516,0.0002091831617071
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2013,120.36950370976,133.98990220202998,108.40334127236
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2014,32383.609143192185,35985.260673702694,29201.727103760968
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2014,0.0002278603949181,0.00025488016538,0.0002014018987893
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2014,113.6760884336,126.31895526413,102.50673721953
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2015,31698.30779476676,35357.09104117143,28561.75859713514
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2015,0.0002205351608655,0.0002479130679734,0.0001941044145089
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2015,108.181685469,120.66857722753,97.47710209019
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2016,31188.87324835791,34799.03736933399,28065.908834764425
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2016,0.0002138274534823,0.0002406698471354,0.0001887527255166
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2016,103.53571252905999,115.52014401638999,93.16860682474
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2017,31098.21750073469,34756.13431759784,27800.396267974374
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2017,0.0002096180890551,0.0002372870756688,0.0001856651166875
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2017,100.46846855740999,112.28603658014,89.81425505389001
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2018,30795.4076938121,34523.29820665087,27501.214496536915
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2018,0.000203479791245,0.000230094308583,0.0001793806540833
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2018,96.88087273030999,108.60863713979,86.51749923426
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2019,30543.904518136173,34227.6707462271,27097.074778524464
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2019,0.00019695965446,0.0002228767892883,0.0001731619773896
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2019,93.62910978381001,104.92130565820999,83.06321766269001
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2020,30926.95115408013,34702.22609543704,27630.435881469515
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2020,0.0001832540603846,0.0002069346834458,0.0001596801828056
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2020,92.47033531983,103.75825497323001,82.61388774676
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,1,Number,2021,31540.174129792053,35426.40494398586,28003.148403805066
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,2,Percent,2021,0.0001755028295644,0.0002017841014331,0.0001520698251003
6,Incidence,207,Ghana,3,Both,22,All ages,332,Meningitis,3,Rate,2021,92.09901849632,103.44702317647001,81.77071160686
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,1990,344260.57244223764,413650.4063458144,279198.32780023647
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,1990,0.0005718880702449,0.0006928979179746,0.0004592890851131
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,1990,382.3342660837,459.39830809985,310.07642552273
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,1991,350550.3962685761,420681.8598320441,284530.98269119306
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,1991,0.0005673543908529,0.0006870904342134,0.0004555575063255
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,1991,378.09323849736,453.73495067776,306.88666121526
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,1992,356413.28047459817,427289.8589181969,289990.33480994846
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,1992,0.0005617766877859,0.0006805292595598,0.0004509424119374
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,1992,373.12073808429,447.31977249331,303.58410780181
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,1993,362733.8962674345,434511.8888992665,295459.319093148
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,1993,0.0005565130218109,0.0006748665247144,0.0004465767270845
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,1993,368.38003556823,441.27528950181005,300.05829506558
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,1994,370396.85010188667,443519.7469250421,302031.9391982509
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,1994,0.0005527852842039,0.0006712340683547,0.0004434213255013
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,1994,364.76703782116,436.77851001308005,297.44123298679
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,1995,378754.5449451256,453544.8266881111,309028.1613281407
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,1995,0.0005497549123913,0.0006684277046368,0.0004407861946388
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,1995,361.58801682252,432.98853204791004,295.02188551464
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,1996,444587.3490024504,530518.9185870034,365224.18631439295
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,1996,0.0006275399522677,0.0007629100483822,0.0005041858794706
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,1996,411.3894874924,490.90444546439,337.95246572992
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,1997,392004.0707989996,470760.2388025572,319786.37329123274
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,1997,0.0005382849189315,0.0006541404650686,0.0004315546282215
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,1997,351.51135828638,422.13227692106,286.7535079622
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,1998,402009.3752411918,483295.6805666139,327878.5628184477
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,1998,0.0005371230887028,0.0006525838679485,0.0004308282072649
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,1998,349.26454133567,419.88583997908,284.85991349798
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,1999,408461.8002506715,491664.56296409504,332709.1926465175
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,1999,0.0005310107776571,0.0006450254907978,0.0004259415880193
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,1999,343.82168352559,413.85739783854,280.05711836447
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2000,418513.2662050933,503831.7328895187,340796.44192774873
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2000,0.0005306674627237,0.0006433125650888,0.0004258434919338
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2000,341.32654312774,410.90965948249,277.94309243336
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2001,425923.9394618876,512131.05495850265,346896.731182161
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2001,0.0005277316058578,0.0006390573151083,0.0004228663933954
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2001,336.5775314293,404.70091083397,274.12792431836
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2002,432605.9299429193,519254.324272071,352950.3606441781
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2002,0.0005261972376725,0.0006365780535182,0.0004209368685638
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2002,331.23646229847,397.58115527394006,270.24601544914
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2003,437506.8964962157,523771.50541089085,357215.6252197289
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2003,0.0005221731824086,0.0006303567212999,0.0004170604738533
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2003,324.57370283787,388.57091925556,265.00793271521997
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2004,439649.3657749235,526226.8220773814,359039.3017505596
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2004,0.0005135078956895,0.0006206221326669,0.0004100811818683
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2004,316.02214137061003,378.25444571363,258.07922814907
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2005,441813.3629120236,529113.1558741495,361393.5015641953
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2005,0.00050400763581,0.0006103655841919,0.0004033483350994
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2005,307.71449248927,368.51711581578,251.70360893971
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2006,454138.5486359377,543272.388407456,371247.0335380885
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2006,0.0005065290606835,0.0006138905518811,0.0004063786216376
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2006,306.50812571539996,366.66652065510004,250.56281341662
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2007,456341.1567690381,545479.8371432659,372844.079546925
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2007,0.0004970361729744,0.0006026163466932,0.0003996920292158
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2007,298.52072099197,356.83179536884,243.90016502559
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2008,451420.0424303541,538718.2663520228,369356.4800232559
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2008,0.0004795569568854,0.0005822871413185,0.000386622704172
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2008,286.26590176939004,341.62566085155,234.22567872479001
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2009,467505.1483646095,557049.112337893,383719.1801805876
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2009,0.0004856628602174,0.0005886639471563,0.0003920850494655
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2009,287.44201721494,342.49744863411996,235.92684611282002
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2010,452882.0779613098,540102.522378051,371662.4756212345
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2010,0.0004609946511813,0.0005585398598405,0.000371920933571
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2010,270.01716158449,322.01969818202,221.59244451992998
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2011,448037.4347359196,530985.3892620277,370264.9581309967
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2011,0.0004466633120129,0.00053800460118,0.0003619495728252
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2011,259.07521718814,307.03942211407,214.10370430650002
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2012,435885.1503581111,515528.0812126194,363240.1411615197
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2012,0.0004265269596217,0.0005099544605885,0.0003464552049528
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2012,244.49203553022002,289.16449630163,203.74477411287
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2013,429359.05948516267,506227.24313598406,362927.928624354
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2013,0.000412160574826,0.0004859927960097,0.0003372584601975
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2013,233.66575692816,275.49895438765003,197.51261159848002
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2014,422445.4964571854,494348.5786229768,359349.65821942256
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2014,0.000397364040126,0.0004644388755791,0.0003290660032977
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2014,223.12632868165,261.10393970862003,189.80050828789
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2015,406904.6789001871,472133.1294793117,348098.24152214965
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2015,0.0003743688306498,0.0004366965361175,0.000312762919499
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2015,208.64100967188,242.08699959008,178.48791705343
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2016,395192.5608694951,458798.3399896849,337647.6479864398
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2016,0.0003558005915587,0.0004157861667396,0.0002973120392272
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2016,196.77319708165,228.44361234151998,168.12059173181
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2017,378537.7613444751,440620.441577916,324375.64411146473
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2017,0.0003335185197642,0.0003898788808629,0.0002784822352467
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2017,183.08052285875002,213.10693163034,156.88490975284
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2018,358579.4350712415,418091.91669630527,307050.19235753024
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2018,0.0003098212823975,0.0003631742435396,0.0002582083613941
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2018,168.51491694989002,196.48289257163,144.29867584094998
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2019,342995.55603133875,397604.0553221755,293224.8741212361
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2019,0.0002902989998618,0.000341335236423,0.0002421416737469
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2019,156.68845156455998,181.63490071145,133.95203138454
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2020,341525.00349418,397815.8644690963,291734.5674448819
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2020,0.0002587593172432,0.0003048920704027,0.0002164904305101
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2020,151.76325313028,176.7771879686,129.63790806826
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,1,Number,2021,335986.1297978117,387956.7518715684,287508.4685540345
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,2,Percent,2021,0.000256609154174,0.0003001726321646,0.000215696763394
6,Incidence,214,Nigeria,3,Both,22,All ages,332,Meningitis,3,Rate,2021,145.34429629231002,167.82627641967,124.37333667675999
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,1,Number,1990,25984.47467631806,30050.49077342645,22173.31530237992
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,2,Percent,1990,0.0003632657679273,0.0004271346930176,0.0003091895343186
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,3,Rate,1990,248.96768389494997,287.92581651016,212.45143586209
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,1,Number,1991,26676.87376853885,30919.304216345503,22810.27549237391
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,2,Percent,1991,0.0003612035323799,0.0004236686172276,0.0003082501371223
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,3,Rate,1991,246.97494838218998,286.2514411959,211.17791616784
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,1,Number,1992,27381.66349410032,31695.811619973225,23469.690628582903
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,2,Percent,1992,0.0003591152748249,0.0004195583529033,0.0003059981712479
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,3,Rate,1992,244.74901436211,283.31071467104,209.7821284659
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,1,Number,1993,28994.532229216493,33431.24405639538,25020.887362849546
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,2,Percent,1993,0.000368431499102,0.0004292680414338,0.0003136034505675
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,3,Rate,1993,250.07188326108002,288.33761120379,215.80001271364998
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,1,Number,1994,27750.499746563062,31722.131392072864,24054.020691983453
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,2,Percent,1994,0.0003417231546166,0.0003944026130032,0.0002915791420699
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,3,Rate,1994,230.82715756382,263.86297500841,200.08004450441
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,1,Number,1995,28200.80323715761,32181.53415298411,24341.48072091208
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,2,Percent,1995,0.0003367488896667,0.0003861166689144,0.0002886946904923
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,3,Rate,1995,226.12868689508002,258.04825483464,195.18263455877
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,1,Number,1996,29029.611261261016,33014.38226566879,25138.62896740212
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,2,Percent,1996,0.0003364924539223,0.0003863759207278,0.0002891739022004
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,3,Rate,1996,224.31375128286,255.10434382499002,194.24787039126
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,1,Number,1997,30123.35266718116,34324.11631109757,26109.36774753429
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,2,Percent,1997,0.0003393064678001,0.0003910212523399,0.0002918825387522
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,3,Rate,1997,224.23157775615,255.50113364068,194.3523614031
6,Incidence,202,Cameroon,3,Both,22,All ages,332,Meningitis,1,Number,1998,31789.193846931383,36422.10397340468,27584.099555311645
