Date,Report Week,Colombo,Gampaha,Kalutara,Kandy,Matale,NuwaraEliya,Galle,Hambantota,Matara,Jaffna,Kilinochchi,Mannar,Vavuniya,Mullaitivu,Batticaloa,Ampara,Trincomalee,Kurunegala,Puttalam,Anuradhapura,Polonnaruwa,Badulla,Monaragala,Ratnapura,Kegalle,Kalmunai,SRILANKA
2007-01-02 12:00:00,2007wk02,40,11,20,41,2,4,10,1,8,0,0,2,3,0,0,0,2,11,13,0,4,0,0,5,4,0,181
2007-01-09 12:00:00,2007wk03,43,13,7,28,7,2,4,2,8,0,0,0,0,0,0,0,1,17,9,0,0,2,1,3,16,0,163
2007-01-16 12:00:00,2007wk04,38,16,6,14,7,2,4,1,4,0,0,2,0,0,0,0,2,10,11,0,2,2,1,2,7,0,131
2007-01-23 12:00:00,2007wk05,52,12,15,17,4,3,3,1,4,0,0,0,2,0,0,0,2,6,8,2,2,1,3,2,5,0,144
2007-01-30 12:00:00,2007wk06,69,12,12,16,4,1,4,1,6,0,0,0,0,0,1,0,1,6,2,2,1,1,0,3,2,0,144
2007-02-06 12:00:00,2007wk07,36,19,8,10,2,0,4,2,2,0,0,1,2,0,0,0,1,8,4,1,0,1,0,4,3,0,108
2007-02-13 12:00:00,2007wk08,42,5,3,5,4,0,0,2,2,0,0,0,0,0,0,0,0,2,2,1,2,1,0,2,2,0,75
2007-02-20 12:00:00,2007wk09,28,8,7,5,0,0,4,1,2,0,0,0,2,0,1,0,1,4,3,1,1,0,0,2,2,0,72
2007-02-27 12:00:00,2007wk10,20,5,5,7,1,0,1,1,3,0,0,0,0,0,1,1,0,8,2,0,1,1,0,1,1,0,59
2007-03-06 12:00:00,2007wk11,19,8,8,7,1,0,2,0,2,0,0,0,0,0,0,0,5,6,1,2,1,1,0,4,8,0,75
2007-03-13 12:00:00,2007wk12,11,9,4,3,1,1,1,3,2,0,0,0,0,0,1,0,0,11,2,1,1,1,0,6,3,0,61
2007-03-20 12:00:00,2007wk13,11,4,5,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,1,0,35
2007-03-27 12:00:00,2007wk14,3,1,2,2,0,0,1,1,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,0,22
2007-04-03 12:00:00,2007wk15,10,2,5,7,0,0,0,3,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,1,0,38
2007-04-10 12:00:00,2007wk16,7,3,1,3,1,0,0,0,1,0,0,0,0,0,5,0,1,5,0,1,0,0,0,3,0,0,31
2007-04-17 12:00:00,2007wk17,10,8,1,1,0,0,0,2,0,0,0,0,0,0,5,0,3,2,1,1,6,0,0,3,2,0,45
2007-04-24 12:00:00,2007wk18,5,2,3,3,0,0,0,0,5,0,0,0,0,0,1,0,0,3,1,1,3,0,0,0,0,0,27
2007-05-01 12:00:00,2007wk19,11,2,1,2,0,0,0,0,2,0,0,0,0,0,6,0,1,3,0,1,0,0,1,3,1,0,34
2007-05-08 12:00:00,2007wk20,15,3,8,1,0,1,0,1,2,0,0,0,0,0,5,0,0,3,1,4,0,0,1,4,6,0,55
2007-05-15 12:00:00,2007wk21,12,5,3,1,0,3,0,1,1,0,0,0,0,0,2,0,0,5,3,3,0,1,0,3,4,0,47
2007-05-22 12:00:00,2007wk22,6,7,1,3,2,3,2,0,3,0,0,0,0,0,7,0,0,1,1,0,0,2,1,2,1,0,42
2007-05-29 12:00:00,2007wk23,16,4,2,3,0,1,2,0,2,0,0,0,0,0,6,0,0,5,0,5,0,1,1,2,11,0,61
2007-06-05 12:00:00,2007wk24,18,11,5,4,1,0,0,0,4,0,0,0,0,0,6,0,1,8,3,10,1,0,0,2,5,1,80
2007-06-12 12:00:00,2007wk25,28,10,4,9,2,0,1,2,1,0,0,0,0,0,0,1,2,14,2,7,1,0,0,3,8,0,95
2007-06-19 12:00:00,2007wk26,40,10,11,4,0,0,1,1,2,0,0,0,0,0,3,1,1,14,1,6,4,1,0,9,9,0,118
2007-06-26 12:00:00,2007wk27,26,3,4,3,1,0,2,0,4,0,0,0,1,0,0,0,1,18,0,7,0,0,1,5,5,0,81
2007-07-03 12:00:00,2007wk28,31,6,10,2,0,0,1,1,5,0,0,0,1,0,0,0,1,21,0,19,0,2,0,6,4,0,110
2007-07-10 12:00:00,2007wk29,36,4,6,14,3,2,2,3,3,0,0,0,0,0,0,0,4,25,2,8,0,1,0,12,4,0,129
2007-07-17 12:00:00,2007wk30,25,19,6,7,0,2,1,1,1,0,0,0,0,0,1,0,1,16,0,7,0,1,5,5,3,0,101
2007-07-24 12:00:00,2007wk31,45,5,13,3,1,0,0,0,4,0,0,0,0,0,3,0,0,34,4,7,2,4,0,19,3,0,147
2007-07-31 12:00:00,2007wk32,23,4,4,8,3,1,2,1,3,0,0,0,0,0,0,0,1,18,2,5,0,1,2,14,5,0,97
2007-08-07 12:00:00,2007wk33,25,21,10,7,1,0,4,2,2,0,0,0,0,0,2,0,0,8,0,0,1,3,0,20,4,0,110
2007-08-14 12:00:00,2007wk34,33,7,9,4,4,0,0,4,4,0,0,0,0,0,2,0,1,13,2,0,3,1,4,5,1,0,97
2007-08-21 12:00:00,2007wk35,47,18,10,2,0,0,1,1,1,0,0,0,0,0,0,0,0,13,6,0,1,1,3,3,8,0,115
2007-08-28 12:00:00,2007wk36,20,11,5,3,2,3,2,5,3,0,0,0,1,0,0,0,0,4,1,2,1,3,3,6,3,0,78
2007-09-04 12:00:00,2007wk37,54,17,14,6,1,1,1,2,5,0,0,0,2,0,1,0,0,32,3,5,1,1,2,14,4,0,166
2007-09-11 12:00:00,2007wk38,34,28,13,6,1,0,5,3,5,4,0,0,2,0,0,0,0,20,5,5,2,7,1,11,7,0,159
2007-09-18 12:00:00,2007wk39,50,22,14,3,0,0,1,4,8,0,0,0,0,0,1,0,0,20,2,10,0,1,2,7,15,0,160
2007-09-25 12:00:00,2007wk40,23,7,3,4,0,0,0,1,5,4,0,0,0,0,0,0,0,4,2,1,1,3,0,14,20,0,92
2007-10-02 12:00:00,2007wk41,34,23,4,8,4,0,1,3,10,16,0,0,2,0,1,0,0,22,11,5,1,5,1,13,21,0,185
2007-10-09 12:00:00,2007wk42,41,18,6,8,1,0,1,1,5,18,0,0,1,0,0,0,0,26,3,3,1,0,3,12,9,0,157
2007-10-16 12:00:00,2007wk43,23,11,5,4,0,1,2,5,3,20,0,0,3,0,0,0,0,22,4,3,1,2,0,1,21,0,131
2007-10-23 12:00:00,2007wk44,57,26,5,5,1,0,3,0,8,0,0,0,1,0,0,0,0,10,8,10,0,2,0,5,7,0,148
2007-10-30 12:00:00,2007wk45,48,27,15,10,2,1,1,7,7,8,0,0,0,0,1,0,0,27,1,2,0,1,2,9,0,0,169
2007-11-06 12:00:00,2007wk46,44,30,17,6,1,0,0,4,8,11,0,0,0,0,0,1,0,12,9,7,1,3,2,3,17,0,176
2007-11-13 12:00:00,2007wk47,54,38,9,8,3,0,4,2,13,4,0,0,0,0,0,0,0,32,23,7,1,2,1,5,6,1,213
2007-11-20 12:00:00,2007wk48,49,41,14,5,1,0,1,3,10,8,0,0,2,0,0,0,4,7,31,1,3,0,0,9,13,0,202
2007-11-27 12:00:00,2007wk49,44,33,9,6,3,0,3,0,9,7,0,0,4,0,0,0,0,12,19,4,1,2,2,10,3,0,171
2007-12-04 12:00:00,2007wk50,71,32,11,8,8,1,2,1,11,0,0,0,3,0,0,0,1,23,31,6,2,6,0,5,13,0,235
2007-12-11 12:00:00,2007wk51,80,33,10,7,4,2,1,5,6,10,0,0,2,0,1,1,0,22,15,12,0,1,2,9,12,1,236
2007-12-18 12:00:00,2007wk52,44,31,10,4,1,1,3,2,4,2,0,0,0,0,1,0,1,21,54,18,2,3,3,7,9,0,221
2007-12-25 12:00:00,2008wk01,40,30,16,6,3,0,1,4,3,5,0,0,1,0,0,0,1,18,31,18,1,5,3,4,0,0,190
2008-01-01 12:00:00,2008wk02,49,44,13,7,3,0,6,1,10,0,0,0,3,0,0,0,1,16,15,14,4,1,0,3,10,0,200
2008-01-08 12:00:00,2008wk03,44,24,5,4,1,0,6,1,6,0,0,0,0,0,0,0,2,15,5,3,4,3,1,5,7,0,136
2008-01-15 12:00:00,2008wk04,23,24,12,2,2,0,3,3,7,2,0,0,2,0,0,0,1,12,10,8,2,2,0,3,7,0,125
2008-01-22 12:00:00,2008wk05,38,15,18,4,2,0,5,8,5,0,0,0,2,0,8,0,14,12,12,3,3,1,1,2,2,0,155
2008-01-29 12:00:00,2008wk06,38,24,10,5,1,2,0,6,10,0,0,0,2,0,9,2,6,7,1,5,0,3,1,2,5,0,139
2008-02-05 12:00:00,2008wk07,35,24,17,5,1,0,0,5,2,0,0,0,0,0,5,2,9,2,7,7,2,0,1,14,6,1,145
2008-02-12 12:00:00,2008wk08,36,13,18,3,2,1,2,3,5,1,0,5,0,0,5,1,20,6,10,2,2,1,2,7,4,1,150
2008-02-19 12:00:00,2008wk09,34,13,7,9,3,1,0,4,9,0,0,2,0,0,2,0,19,10,23,5,3,0,1,2,9,0,156
2008-02-26 12:00:00,2008wk10,29,16,12,3,3,0,4,5,3,2,0,0,1,0,1,0,14,2,14,7,1,0,2,4,8,0,131
2008-03-04 12:00:00,2008wk11,25,14,9,6,2,0,2,1,3,0,0,2,0,0,6,0,6,6,16,9,2,2,0,4,8,1,124
2008-03-11 12:00:00,2008wk12,26,12,11,8,1,0,2,0,7,0,0,0,0,0,3,0,0,3,13,4,2,0,2,2,8,1,105
2008-03-18 12:00:00,2008wk13,23,14,11,3,2,0,4,0,4,0,0,0,0,0,0,0,11,12,9,1,0,1,1,1,6,0,103
2008-03-25 12:00:00,2008wk14,54,15,7,3,2,1,0,1,3,0,0,3,0,0,3,0,8,16,13,3,1,2,2,4,9,4,154
2008-04-01 12:00:00,2008wk15,41,31,12,7,3,0,3,2,3,2,0,0,0,0,7,0,11,7,7,3,3,1,1,1,9,1,155
2008-04-08 12:00:00,2008wk16,14,12,14,3,2,0,0,2,6,2,0,0,0,0,1,0,5,3,8,1,0,0,0,0,8,1,82
2008-04-15 12:00:00,2008wk17,26,17,3,2,4,0,1,1,5,0,0,1,0,0,2,0,0,7,8,2,3,4,0,1,12,4,103
2008-04-22 12:00:00,2008wk18,56,23,18,7,4,1,5,2,8,1,0,2,0,0,7,0,5,6,5,5,4,8,2,3,16,1,189
2008-04-29 12:00:00,2008wk19,35,20,8,2,3,1,4,0,2,0,0,0,0,0,0,1,2,3,5,1,0,0,5,4,14,0,110
2008-05-06 12:00:00,2008wk20,43,18,11,3,1,3,1,0,5,0,0,0,0,0,2,0,1,3,9,6,3,2,3,4,9,1,128
2008-05-13 12:00:00,2008wk21,29,8,9,3,0,0,1,1,5,2,0,0,0,0,1,0,1,2,10,0,1,2,0,1,1,1,78
2008-05-20 12:00:00,2008wk22,11,6,11,5,1,1,4,1,3,1,0,0,0,0,1,0,0,3,6,0,2,0,0,4,9,0,69
2008-05-27 12:00:00,2008wk23,23,25,16,5,4,1,0,0,2,1,0,0,0,0,2,0,3,12,4,0,0,2,0,2,17,0,119
2008-06-03 12:00:00,2008wk24,18,21,9,3,1,0,0,1,7,1,0,0,0,0,2,2,4,5,5,0,4,0,2,5,10,0,100
2008-06-10 12:00:00,2008wk25,38,5,11,8,1,1,2,0,6,0,0,0,0,0,1,0,2,3,7,0,0,1,2,1,12,3,104
2008-06-17 12:00:00,2008wk26,36,12,4,1,0,0,2,2,7,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,13,5,89
2008-06-24 12:00:00,2008wk27,19,9,3,5,3,0,1,0,4,0,0,1,0,0,0,0,1,2,2,1,2,2,0,0,8,0,63
2008-07-01 12:00:00,2008wk28,16,14,6,8,0,0,1,3,3,0,0,0,0,0,1,2,0,5,3,0,0,2,0,34,13,0,111
2008-07-08 12:00:00,2008wk29,41,6,5,4,2,1,3,1,12,0,0,0,0,0,0,2,0,2,4,0,1,4,2,11,6,0,107
2008-07-15 12:00:00,2008wk30,20,17,10,2,4,0,0,3,9,0,0,0,0,0,0,0,0,0,1,0,2,2,0,10,7,0,87
2008-07-22 12:00:00,2008wk31,46,8,7,8,3,1,2,3,10,0,0,0,0,0,0,0,1,8,2,0,0,3,4,6,7,0,119
2008-07-29 12:00:00,2008wk32,42,13,12,7,1,2,4,1,7,0,0,0,1,0,0,0,0,4,2,0,0,1,0,2,12,1,112
2008-08-05 12:00:00,2008wk33,25,23,3,7,2,2,6,2,11,0,0,0,0,0,0,0,1,7,1,0,1,2,0,5,6,1,106
2008-08-12 12:00:00,2008wk34,32,18,7,8,2,0,2,2,7,0,0,0,0,0,0,0,1,3,1,0,0,2,0,4,8,1,98
2008-08-19 12:00:00,2008wk35,24,15,6,7,4,1,1,3,8,0,0,0,0,0,0,0,0,7,0,2,0,3,0,5,3,0,89
2008-08-26 12:00:00,2008wk36,21,19,7,8,1,0,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,2,2,6,5,0,78
2008-09-02 12:00:00,2008wk37,29,15,12,4,2,0,1,5,9,0,0,0,0,0,0,0,0,7,0,0,2,2,0,5,8,1,102
2008-09-09 12:00:00,2008wk38,11,7,10,7,6,0,1,0,5,0,0,0,0,0,0,0,0,8,2,4,1,2,0,1,13,0,78
2008-09-16 12:00:00,2008wk39,24,9,7,4,14,2,1,6,6,0,0,0,0,0,0,0,0,6,0,0,0,2,1,3,11,1,97
2008-09-23 12:00:00,2008wk40,19,5,3,5,3,0,2,0,1,0,0,0,0,0,0,0,0,3,1,0,0,3,0,1,5,0,51
2008-09-30 12:00:00,2008wk41,23,7,6,5,5,0,1,0,7,1,0,0,1,0,0,0,0,3,0,1,0,0,0,3,12,0,75
2008-10-07 12:00:00,2008wk42,23,11,4,6,7,1,1,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,1,3,6,0,72
2008-10-14 12:00:00,2008wk43,14,9,5,9,2,2,0,2,11,3,0,0,0,0,1,0,0,2,0,1,0,3,0,0,3,0,67
2008-10-21 12:00:00,2008wk44,14,11,0,10,5,0,1,0,7,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,3,1,60
2008-10-28 12:00:00,2008wk45,22,10,3,8,0,0,5,0,7,0,0,0,0,0,0,2,1,5,1,0,2,1,0,4,7,0,78
2008-11-04 12:00:00,2008wk46,11,11,4,11,3,1,2,0,5,0,0,0,0,0,0,0,0,8,1,0,0,3,0,10,6,0,76
2008-11-11 12:00:00,2008wk47,20,9,9,6,1,0,0,7,6,0,0,0,0,0,0,0,1,4,1,1,0,2,2,2,5,0,76
2008-11-18 12:00:00,2008wk48,16,5,3,8,7,0,0,2,6,0,0,0,0,0,0,0,2,8,2,0,0,3,0,2,8,1,73
2008-11-25 12:00:00,2008wk49,18,4,5,13,8,0,1,3,8,0,0,0,0,0,0,0,4,4,1,0,0,6,0,4,6,0,85
2008-12-02 12:00:00,2008wk50,20,13,8,6,5,1,3,13,7,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,14,0,96
2008-12-09 12:00:00,2008wk51,17,7,7,7,4,0,1,9,7,0,0,1,0,0,0,0,0,2,1,0,1,1,0,13,7,0,85
2008-12-16 12:00:00,2008wk52,19,19,9,16,20,1,2,5,20,0,0,4,0,0,1,0,0,6,1,0,0,1,3,6,13,0,146
2008-12-23 12:00:00,2009wk01,15,7,1,11,4,0,0,6,22,0,0,8,0,0,1,0,0,2,1,2,0,1,1,2,16,0,10
